objectid,sat_code,WOONPLAATSNAAM,DATUM_PLAATSING,DATUM_INGEBRUIKNAME,HOOFDSOORT,GEMNAAM,X,Y,POSTCODE,ID
"7938131",5G NR,Groningen,2020/04/02,2020/04/16,5G NR,Groningen,233670,581484,9711HL,8605391265
"7938132",5G NR,Leeuwarden,2021/01/12,2021/01/26,5G NR,Leeuwarden,181040,580939,8919AA,4191992115
"7938133",5G NR,Grootegast,2020/03/25,2020/04/08,5G NR,Grootegast,213900,581230,9861AT,3994016958
"7938134",5G NR,Groningen,2020/03/25,2020/04/08,5G NR,Groningen,233060,581507,9718AW,7051777449
"7938135",5G NR,Leeuwarden,2020/07/09,2020/07/23,5G NR,Leeuwarden,183957,581090,8923EJ,8762958900
"7938136",5G NR,Surhuizum,2021/10/14,2021/10/28,5G NR,Achtkarspelen,207826,581378,9283TB,3549566190
"7938137",5G NR,Groningen,2020/07/16,2020/07/30,5G NR,Groningen,232294,581851,9718NT,3079451918
"7938138",5G NR,Hurdegaryp,2021/02/13,2021/02/27,5G NR,Tytsjerksteradiel,191510,581459,9254DA,5739774457
"7938139",5G NR,Groningen,2021/01/16,2021/01/30,5G NR,Groningen,233355,582008,9712EJ,802318055
"7937598",5G NR,Baarle-Nassau,2021/09/25,2021/10/09,5G NR,Baarle-Nassau,123593,381841,5111HB,4119366905
"7937599",5G NR,Grubbenvorst,2020/04/01,2020/04/15,5G NR,Horst aan de Maas,204795,381995,5971NG,6678167805
"7937600",5G NR,Krabbendijke,2020/08/29,2020/09/12,5G NR,Reimerswaal,66283,382548,4413NL,996032993
"7937601",5G NR,Veldhoven,2021/01/06,2021/01/20,5G NR,Veldhoven,156979,381774,5502JE,939478029
"7937602",5G NR,Overzande,2021/10/30,2021/11/13,5G NR,Borsele,45751,383154,4441SN,5801311819
"7937603",5G NR,Hoogerheide,2020/03/25,2020/04/08,5G NR,Woensdrecht,82953,382796,4631SR,5842863317
"7937604",5G NR,Eindhoven,2020/03/27,2020/04/10,5G NR,Eindhoven,163061,382414,5643TP,3991034991
"7937605",5G NR,Veldhoven,2020/04/01,2020/04/15,5G NR,Veldhoven,154370,382430,5508LB,7937267326
"7937606",5G NR,Veldhoven,2020/04/02,2020/04/16,5G NR,Veldhoven,156188,382516,5509MP,6635138624
"7937607",5G NR,Eindhoven,2020/03/25,2020/04/08,5G NR,Eindhoven,161858,382592,5611PE,8992018248
"7937608",5G NR,Eindhoven,2020/04/09,2020/04/23,5G NR,Eindhoven,160373,382716,5616CA,2391578392
"7937609",5G NR,Eindhoven,2020/03/25,2020/04/08,5G NR,Eindhoven,163888,382792,5642JB,1006831195
"7937610",5G NR,Geldrop,2021/01/01,2021/01/15,5G NR,Geldrop-Mierlo,167025,382850,5667KV,4859100068
"7937611",5G NR,Eindhoven,2020/04/01,2020/04/15,5G NR,Eindhoven,161307,382854,5611KN,5153014714
"7937612",5G NR,America,2021/01/07,2021/01/21,5G NR,Horst aan de Maas,196495,383097,5966ND,694898331
"7937613",5G NR,Eindhoven,2020/03/25,2020/04/08,5G NR,Eindhoven,158121,382930,5652BC,7505351479
"7937614",5G NR,Eindhoven,2020/03/25,2020/04/08,5G NR,Eindhoven,159455,382942,5652CJ,3588513341
"7937615",5G NR,Eindhoven,2020/03/25,2020/04/08,5G NR,Eindhoven,156955,383031,5658EN,948665360
"7937616",5G NR,Eindhoven,2020/03/25,2020/04/08,5G NR,Eindhoven,162120,383060,5611VW,5795674791
"7937617",5G NR,Mierlo,2020/04/01,2020/04/15,5G NR,Geldrop-Mierlo,171020,383310,5731EW,71410654
"7937618",5G NR,Eindhoven,2020/04/25,2020/05/09,5G NR,Eindhoven,161335,383305,5611ED,1975237996
"7937619",5G NR,Horst,2020/03/25,2020/04/08,5G NR,Horst aan de Maas,201173,383606,5961PW,2713562379
"7937620",5G NR,Vlissingen,2020/05/02,2020/05/16,5G NR,Vlissingen,29167,385081,4381BL,4163848495
"7937621",5G NR,Eindhoven,2020/04/01,2020/04/15,5G NR,Eindhoven,160939,383598,5611BL,5024923907
"7937622",5G NR,Eindhoven,2020/03/25,2020/04/08,5G NR,Eindhoven,163050,383625,5613DV,9644759712
"7937623",5G NR,Eindhoven,2020/08/14,2020/08/28,5G NR,Eindhoven,155017,383671,5657AC,9330439643
"7937624",5G NR,Opheusden,2020/03/25,2020/04/08,5G NR,Neder-Betuwe,172047,437467,6669MH,500281721
"7937625",5G NR,Capelle aan den IJssel,2020/02/06,2020/02/20,5G NR,Capelle aan den IJssel,98943,437766,2902EN,2383190683
"7937626",5G NR,Rotterdam,2021/04/28,2021/05/12,5G NR,Rotterdam,91773,437920,3033GJ,1961240837
"7937627",5G NR,Zevenaar,2020/03/25,2020/04/08,5G NR,Zevenaar,202200,437760,6901AV,6719892779
"7937628",5G NR,Huissen,2021/01/02,2021/01/16,5G NR,Lingewaard,193020,437694,6851DA,815413222
"7937629",5G NR,Zevenaar,2020/04/01,2020/04/15,5G NR,Zevenaar,203677,437830,6902PA,3150488821
"7937630",5G NR,Rotterdam,2020/03/20,2020/04/03,5G NR,Rotterdam,91373,438014,3039ZX,1964295432
"7937631",5G NR,Groot-Ammers,2020/06/11,2020/06/25,5G NR,Liesveld,116874,437757,2964DB,1535794060
"7938500",5G NR,Ulrum,2021/08/12,2021/08/26,5G NR,De Marne,218375,596729,9971CW,4652292079
"7938501",5G NR,West-Terschelling,2020/05/08,2020/05/22,5G NR,Terschelling,143480,597118,8881AW,8189137881
"7938502",5G NR,Vierhuizen,2020/05/22,2020/06/05,5G NR,De Marne,214666,598078,9975WJ,4586372128
"7938503",5G NR,Ternaard,2021/05/29,2021/06/12,5G NR,Dongeradeel,192007,599600,9145BC,7193665070
"7938504",5G NR,Lauwersoog,2021/08/28,2021/09/11,5G NR,De Marne,211416,600157,9976VT,194613624
"7938505",5G NR,Spijk,2021/08/26,2021/09/09,5G NR,Delfzijl,251775,600925,9909BW,39554924
"7938506",5G NR,Midsland,2020/05/15,2020/05/29,5G NR,Terschelling,148099,600567,8881HB,5420611265
"7938507",5G NR,Uithuizen,2020/08/13,2020/08/27,5G NR,Eemsmond,240700,602270,9981JR,5486824067
"7938508",5G NR,Uithuizen,2020/03/25,2020/04/08,5G NR,Eemsmond,237974,602474,9981NN,4884582663
"7938509",5G NR,Uithuizen,2020/04/02,2020/04/16,5G NR,Eemsmond,240584,603489,9981HJ,1254821026
"7938510",5G NR,Eemshaven,2020/03/25,2020/04/08,5G NR,Eemsmond,252636,607089,9979XV,1526392274
"7938511",5G NR,Hollum,2021/09/30,2021/10/14,5G NR,Ameland,171716,606586,9161CD,3925327804
"7938512",5G NR,Ameland,2020/05/07,2020/05/21,5G NR,Ameland,180948,606895,9163KG,2250579768
"7938513",5G NR,Eemshaven,2020/03/25,2020/04/08,5G NR,Eemsmond,249415,608067,9979XM,9334746982
"7939027",5G NR,Wanssum,2020/05/10,2020/05/24,5G NR,Venray,203075,394570,5861AX,2686465226
"7939028",5G NR,Tilburg,2020/04/25,2020/05/09,5G NR,Tilburg,134230,394400,5022JG,5162375213
"7939029",5G NR,Rucphen,2020/04/02,2020/04/16,5G NR,Rucphen,98333,394734,4715RH,6296568369
"7939030",5G NR,Roosendaal,2020/04/02,2020/04/16,5G NR,Roosendaal,92444,394829,4705RN,3876234347
"7939031",5G NR,Roosendaal,2020/04/02,2020/04/16,5G NR,Roosendaal,91209,394865,4702ZB,9136068613
"7939032",5G NR,Tilburg,2020/04/01,2020/04/15,5G NR,Tilburg,135372,394588,5022GC,6996993042
"7939033",5G NR,Wolphaartsdijk,2021/09/30,2021/10/14,5G NR,Goes,45755,395812,4471NB,2173641328
"7939034",5G NR,Tilburg,2020/06/12,2020/06/26,5G NR,Tilburg,133248,394959,5026PA,9168984098
"7939035",5G NR,Lepelstraat,2020/03/27,2020/04/10,5G NR,Bergen op Zoom,77925,395565,4661PK,7704866391
"7939036",5G NR,Roosendaal,2020/05/02,2020/05/16,5G NR,Roosendaal,89500,395425,4703RD,61763426
"7939037",5G NR,Ulvenhout,2020/11/06,2020/11/20,5G NR,Breda,115166,395262,4851CB,6231640173
"7939038",5G NR,Tilburg,2020/03/27,2020/04/10,5G NR,Tilburg,132220,395160,5025XH,8701529580
"7939039",5G NR,Best,2020/04/01,2020/04/15,5G NR,Boxtel,152938,395160,5298LN,5137388150
"7939040",5G NR,Tilburg,2020/04/02,2020/04/16,5G NR,Tilburg,134365,395350,5021LK,5005582386
"7939041",5G NR,Sint-Maartensdijk,2020/04/16,2020/04/30,5G NR,Tholen,65103,396268,4695RC,1403534013
"7939042",5G NR,Tilburg,2020/04/01,2020/04/15,5G NR,Tilburg,132825,395550,5025JX,6494595506
"7938140",5G NR,Groningen,2020/04/02,2020/04/16,5G NR,Groningen,233830,582060,9712HN,5578889074
"7938141",5G NR,Groningen,2020/05/13,2020/05/27,5G NR,Groningen,234425,582155,9713EZ,6737713665
"7938142",5G NR,Menaldum,2020/05/16,2020/05/30,5G NR,Menaldumadeel,173423,581564,9036VS,2006160095
"7938143",5G NR,Groningen,2021/04/28,2021/05/12,5G NR,Groningen,235294,582227,9713AB,8622319250
"7938144",5G NR,Niekerk,2020/08/15,2020/08/29,5G NR,Grootegast,218974,582178,9822TL,6752282383
"7938145",5G NR,Groningen,2020/06/04,2020/06/18,5G NR,Groningen,233425,582735,9712NP,7967706497
"7938146",5G NR,Noardburgum,2020/06/08,2020/06/22,5G NR,Tytsjerksteradiel,195760,582397,9257WS,2389842471
"7938147",5G NR,Groningen,2020/04/02,2020/04/16,5G NR,Groningen,230775,582850,9743JG,8796336900
"7938148",5G NR,Groningen,2020/04/16,2020/04/30,5G NR,Groningen,236619,583001,9731AR,7626892991
"7938149",5G NR,Groningen,2020/05/13,2020/05/27,5G NR,Groningen,234347,583140,9713LZ,9096317917
"7938150",5G NR,Groningen,2020/03/25,2020/04/08,5G NR,Groningen,236243,583692,9731HH,5093926931
"7938151",5G NR,Hellum,2021/06/26,2021/07/10,5G NR,Slochteren,251271,584036,9627PK,4060030375
"7938152",5G NR,Tzummarum,2021/07/01,2021/07/15,5G NR,Franekeradeel,165877,583091,8851RB,7657077402
"7938153",5G NR,Groningen,2020/04/02,2020/04/16,5G NR,Groningen,232845,583719,9741JR,3527850766
"7938154",5G NR,Groningen,2020/03/27,2020/04/10,5G NR,Groningen,237313,584130,9733HM,4678960254
"7938155",5G NR,Groningen,2020/04/01,2020/04/15,5G NR,Groningen,233300,584103,9716JJ,454691659
"7938156",5G NR,Groningen,2020/03/25,2020/04/08,5G NR,Groningen,231600,584250,9747AD,30000619
"7938157",5G NR,Groningen,2020/04/16,2020/04/30,5G NR,Groningen,235075,584565,9737KA,6981131178
"7938158",5G NR,Zuidhorn,2020/06/05,2020/06/19,5G NR,Zuidhorn,222990,584780,9801CV,7132756019
"7938159",5G NR,Siddeburen,2021/10/16,2021/10/30,5G NR,Slochteren,253445,585314,9628CM,4679396969
"7938160",5G NR,Groningen,2020/10/13,2020/10/27,5G NR,Groningen,231227,585008,9747AL,4332207845
"7938161",5G NR,Britsum,2021/08/05,2021/08/19,5G NR,Leeuwarderadeel,180686,584810,9055MD,3566359567
"7938162",5G NR,Zwaagwesteinde,2020/06/10,2020/06/24,5G NR,Dantumadiel,198066,585077,9271GC,599398070
"7938163",5G NR,Buitenpost,2020/05/12,2020/05/26,5G NR,Achtkarspelen,205660,586260,9285WN,1034723132
"7938164",5G NR,Wagenborgen,2020/04/02,2020/04/16,5G NR,Delfzijl,259300,587180,9945PN,5188779371
"7938165",5G NR,Grijpskerk,2020/06/05,2020/06/19,5G NR,Zuidhorn,216256,586598,9843EV,9420408335
"7938166",5G NR,Stiens,2020/12/26,2021/01/09,5G NR,Leeuwarderadeel,180263,586449,9051BM,4338266155
"7938167",5G NR,Sint Annaparochie,2021/07/08,2021/07/22,5G NR,het Bildt,173423,586833,9076PT,797761426
"7938168",5G NR,Woldendorp,2021/06/05,2021/06/19,5G NR,Delfzijl,264935,588747,9946PM,8015651419
"7938169",5G NR,Ten Boer,2020/03/25,2020/04/08,5G NR,Ten Boer,242979,589017,9791DA,7858238233
"7938170",5G NR,Kollum,2021/01/21,2021/02/04,5G NR,Kollumerland c.a.,206610,588891,9291ME,1938906332
"7938171",5G NR,Damwoude,2020/05/19,2020/06/02,5G NR,Dantumadiel,195204,588882,9104DX,7269646744
"7938172",5G NR,Bedum,2020/04/16,2020/04/30,5G NR,Bedum,235585,590588,9781AC,6970136865
"7938173",5G NR,Rinsumageest,2021/11/03,2021/11/17,5G NR,Dantumadiel,192228,590671,9105AV,3068898426
"7937632",5G NR,Rotterdam,2020/02/06,2020/02/20,5G NR,Rotterdam,94646,438047,3061AB,4478832908
"7937633",5G NR,Rotterdam,2020/04/02,2020/04/16,5G NR,Rotterdam,92610,438087,3032AD,2377736562
"7937634",5G NR,Elst,2021/10/14,2021/10/28,5G NR,Overbetuwe,186358,437797,6661NE,7268036843
"7937635",5G NR,Rotterdam,2021/01/09,2021/01/23,5G NR,Rotterdam,93287,438203,3031XC,6921777522
"7937636",5G NR,Vlaardingen,2021/04/28,2021/05/12,5G NR,Vlaardingen,83219,438355,3136NN,5097983327
"7937637",5G NR,Overbetuwe,2020/03/27,2020/04/10,5G NR,Overbetuwe,188613,437978,6662NN,5464150151
"7937638",5G NR,Terborg,2021/09/29,2021/10/13,5G NR,Oude IJsselstreek,224871,438383,7061GG,1178839043
"7937639",5G NR,Rotterdam,2020/03/20,2020/04/03,5G NR,Rotterdam,93809,438288,3034CA,8419873279
"7937640",5G NR,Rotterdam,2020/03/28,2020/04/11,5G NR,Rotterdam,88672,438396,3044CD,1991607519
"7937641",5G NR,Rotterdam,2020/03/20,2020/04/03,5G NR,Rotterdam,91990,438413,3032AJ,1188173149
"7937642",5G NR,Capelle aan den IJssel,2020/02/06,2020/02/20,5G NR,Capelle aan den IJssel,98529,438375,2906XJ,7415346424
"7937643",5G NR,Capelle aan den IJssel,2020/02/06,2020/02/20,5G NR,Capelle aan den IJssel,100200,438378,2903BM,9611869516
"7937644",5G NR,Schiedam,2020/03/28,2020/04/11,5G NR,Schiedam,87547,438548,3125BN,8813754220
"7937645",5G NR,Rotterdam,2020/04/02,2020/04/16,5G NR,Rotterdam,97040,438440,3066JB,7075600627
"7937646",5G NR,Meerkerk,2020/04/01,2020/04/15,5G NR,Zederik,128075,438230,4231CC,9987285532
"7937647",5G NR,Kesteren,2020/03/25,2020/04/08,5G NR,Neder-Betuwe,168806,438180,4041CL,3912596323
"7937648",5G NR,Capelle aan den IJssel,2020/04/01,2020/04/15,5G NR,Capelle aan den IJssel,101742,438448,2904BE,2525575959
"7937649",5G NR,Aalten,2021/07/10,2021/07/24,5G NR,Aalten,236783,438894,7122PA,2637255896
"7937650",5G NR,Bergambacht,2020/07/25,2020/08/08,5G NR,Bergambacht,113807,438395,2861SJ,4460360146
"7937651",5G NR,Vlaardingen,2020/05/02,2020/05/16,5G NR,Vlaardingen,82784,438776,3137XB,5971123308
"7937652",5G NR,Rotterdam,2020/03/28,2020/04/11,5G NR,Rotterdam,89788,438686,3042DE,1563411630
"7937653",5G NR,Rotterdam,2020/04/01,2020/04/15,5G NR,Rotterdam,93210,438689,3034NV,8073753627
"7937654",5G NR,Maasland,2020/04/16,2020/04/30,5G NR,Midden-Delfland,78375,438900,3155BM,8634361720
"7937655",5G NR,Zetten,2021/01/08,2021/01/22,5G NR,Overbetuwe,177880,438400,6671LA,1186109301
"7937656",5G NR,Rotterdam,2020/04/02,2020/04/16,5G NR,Rotterdam,90947,438823,3039JB,5756304263
"7937657",5G NR,Maassluis,2020/03/25,2020/04/08,5G NR,Maassluis,75653,439100,3145AD,9273369064
"7937658",5G NR,Groot-Ammers,2020/06/09,2020/06/23,5G NR,Liesveld,118952,438609,2964GE,2858484582
"7937659",5G NR,Rotterdam,2020/03/25,2020/04/08,5G NR,Rotterdam,92491,438890,3035CG,3171285848
"7937660",5G NR,Rotterdam,2020/03/25,2020/04/08,5G NR,Rotterdam,91560,438925,3038AS,6073766614
"7937661",5G NR,Didam,2020/04/01,2020/04/15,5G NR,Montferland,206519,438794,6942EJ,605771194
"7937662",5G NR,Kesteren,2020/07/24,2020/08/07,5G NR,Neder-Betuwe,169200,438600,4041DA,3409395977
"7937663",5G NR,Rotterdam,2020/02/06,2020/02/20,5G NR,Rotterdam,96620,438930,3066PB,3581254271
"7937664",5G NR,Vlaardingen,2020/04/01,2020/04/15,5G NR,Vlaardingen,84100,439100,3137AN,6579448344
"7937665",5G NR,Schiedam,2020/04/01,2020/04/15,5G NR,Schiedam,85279,439138,3122KS,8726599221
"7939043",5G NR,Gilze,2020/06/04,2020/06/18,5G NR,Gilze en Rijen,124550,395765,5126PT,4183801867
"7939044",5G NR,Grijpskerke,2020/07/02,2020/07/16,5G NR,Veere,28426,397347,4364RD,9744586613
"7939045",5G NR,Ulvenhout,2021/02/13,2021/02/27,5G NR,Breda,114050,396050,4851CM,8134363015
"7939046",5G NR,Roosendaal,2020/05/21,2020/06/04,5G NR,Roosendaal,91341,396290,4704RM,9871549997
"7939047",5G NR,Tilburg,2020/03/27,2020/04/10,5G NR,Tilburg,131977,395964,5037PW,5342383401
"7939048",5G NR,Sint Willebrord,2020/03/27,2020/04/10,5G NR,Rucphen,100275,396322,4711SB,8678457266
"7939049",5G NR,Tilburg,2020/03/28,2020/04/11,5G NR,Tilburg,134231,396088,5038WG,3373950186
"7939050",5G NR,Tilburg,2020/06/06,2020/06/20,5G NR,Tilburg,135100,396300,5017CA,2751718108
"7939051",5G NR,Tilburg,2020/04/01,2020/04/15,5G NR,Tilburg,133586,396390,5038SR,8555876356
"7939052",5G NR,Tilburg,2020/04/02,2020/04/16,5G NR,Tilburg,134438,396483,5038DX,9721913883
"7939053",5G NR,Tilburg,2020/07/02,2020/07/16,5G NR,Tilburg,134194,396703,5038CC,5937593019
"7939054",5G NR,Gemert,2020/04/02,2020/04/16,5G NR,Gemert-Bakel,176241,396723,5421VB,4422274498
"7939055",5G NR,Sint Willebrord,2020/04/01,2020/04/15,5G NR,Rucphen,99417,396988,4711RR,3697739738
"7939056",5G NR,Domburg,2020/04/25,2020/05/09,5G NR,Veere,23587,398525,4357BT,4031839409
"7939057",5G NR,Etten-Leur,2020/04/02,2020/04/16,5G NR,Etten-Leur,103521,397113,4876NK,8468601947
"7939058",5G NR,Sint-Oedenrode,2020/05/02,2020/05/16,5G NR,Sint-Oedenrode,159667,396901,5492BP,1682515354
"7939059",5G NR,Kortgene,2021/10/28,2021/11/11,5G NR,Noord-Beveland,44190,398117,4484NE,3242705801
"7939060",5G NR,Etten-Leur,2020/04/16,2020/04/30,5G NR,Etten-Leur,101526,397240,4879AM,3860989138
"7939061",5G NR,Tilburg,2020/05/30,2020/06/13,5G NR,Tilburg,131761,397036,5037DB,9368365343
"7939062",5G NR,Tilburg,2020/04/16,2020/04/30,5G NR,Tilburg,135447,397034,5013AD,1641644144
"7939063",5G NR,Tilburg,2020/04/16,2020/04/30,5G NR,Tilburg,133280,397050,5041LG,5099347249
"7939064",5G NR,Tilburg,2020/04/02,2020/04/16,5G NR,Tilburg,128983,397082,5036NB,1117834998
"7939065",5G NR,Kamperland,2020/04/02,2020/04/16,5G NR,Noord-Beveland,37916,398569,4493PR,7643680895
"7939066",5G NR,Breda,2020/06/13,2020/06/27,5G NR,Breda,110575,397450,4837DT,3200450515
"7939067",5G NR,Tilburg,2020/04/25,2020/05/09,5G NR,Tilburg,131248,397315,5037AB,1751708517
"7939068",5G NR,Tilburg,2020/06/26,2020/07/10,5G NR,Tilburg,134117,397306,5041NA,3007053894
"7939069",5G NR,Breda,2021/04/29,2021/05/13,5G NR,Breda,112393,397722,4837CA,1294908928
"7939070",5G NR,Oisterwijk,2020/03/27,2020/04/10,5G NR,Oisterwijk,144565,397592,5062TM,4512755682
"7939071",5G NR,Breda,2020/05/12,2020/05/26,5G NR,Breda,113945,397771,4834WR,7456001387
"7939072",5G NR,Etten-Leur,2020/04/16,2020/04/30,5G NR,Etten-Leur,102885,397981,4873AZ,5310994378
"7939073",5G NR,Tilburg,2020/04/02,2020/04/16,5G NR,Tilburg,135000,397777,5013CD,4193014142
"7939074",5G NR,Breda,2020/08/06,2020/08/20,5G NR,Breda,115024,397909,4834LH,8805116365
"7939075",5G NR,Liempde,2020/07/30,2020/08/13,5G NR,Boxtel,153098,397822,5298TS,8859291189
"7939076",5G NR,Tilburg,2020/04/16,2020/04/30,5G NR,Tilburg,132216,397945,5042KR,398883829
"7939077",5G NR,Hulten,2020/06/04,2020/06/18,5G NR,Gilze en Rijen,125560,398100,5125NA,1147975858
"7937666",5G NR,Rotterdam,2020/05/23,2020/06/06,5G NR,Rotterdam,88074,439109,3044EE,5111936193
"7937667",5G NR,Huissen,2020/04/01,2020/04/15,5G NR,Lingewaard,192249,438834,6852ND,5210512379
"7937668",5G NR,Zevenaar,2020/06/09,2020/06/23,5G NR,Zevenaar,201081,438956,6904PW,1610900373
"7937669",5G NR,Didam,2021/01/02,2021/01/16,5G NR,Montferland,205872,439077,6942BP,8343687181
"7937670",5G NR,Capelle aan den IJssel,2020/04/01,2020/04/15,5G NR,Capelle aan den IJssel,100548,439154,2905XK,6479382464
"7937671",5G NR,Rotterdam,2020/03/25,2020/04/08,5G NR,Rotterdam,92566,439303,3037SK,6210725348
"7937672",5G NR,Lienden,2020/03/25,2020/04/08,5G NR,Buren,164384,439002,4033BV,9111856385
"7937673",5G NR,Culemborg,2020/06/04,2020/06/18,5G NR,Culemborg,143260,439060,4104AM,1224648051
"7937674",5G NR,Rotterdam,2020/02/06,2020/02/20,5G NR,Rotterdam,97937,439454,3066SB,3213009981
"7937675",5G NR,Rotterdam,2020/03/27,2020/04/10,5G NR,Rotterdam,91460,439630,3045PM,5661482940
"7937676",5G NR,Elden,2020/04/01,2020/04/15,5G NR,Arnhem,189894,439438,6836NA,1127419568
"7937677",5G NR,Rotterdam,2020/03/25,2020/04/08,5G NR,Rotterdam,93797,439714,3062CA,7488254032
"7937678",5G NR,Zevenaar,2020/06/17,2020/07/01,5G NR,Zevenaar,201941,439588,6903ZN,2490322298
"7937679",5G NR,Schiedam,2020/05/02,2020/05/16,5G NR,Schiedam,85040,439993,3123BM,1132325076
"7937680",5G NR,Rotterdam,2020/02/06,2020/02/20,5G NR,Rotterdam,96561,439850,3067LB,2396001801
"7937681",5G NR,Arnhem,2020/03/25,2020/04/08,5G NR,Arnhem,187045,439623,6844HE,6664983755
"7937682",5G NR,Rotterdam,2020/03/28,2020/04/11,5G NR,Rotterdam,88770,440020,3043GV,1023604526
"7937683",5G NR,Winterswijk,2020/08/07,2020/08/21,5G NR,Winterswijk,250500,440500,7107AG,3349759472
"7937684",5G NR,Doetinchem,2021/08/14,2021/08/28,5G NR,Doetinchem,217625,439988,7005BS,1690776728
"7937685",5G NR,Schiphol-Rijk,2020/05/23,2020/06/06,5G NR,Haarlemmermeer,111519,476966,1119PB,3364351526
"7937686",5G NR,Abcoude,2020/05/05,2020/05/19,5G NR,Abcoude,126815,476868,1391JD,2258435013
"7937687",5G NR,Nigtevecht,2020/04/01,2020/04/15,5G NR,Loenen,130137,476907,1393PA,8694811071
"7937688",5G NR,Amstelveen,2020/03/28,2020/04/11,5G NR,Amstelveen,116629,477076,1187KR,3166917884
"7937689",5G NR,Amstelveen,2020/03/25,2020/04/08,5G NR,Amstelveen,118090,477320,1188LK,9483142660
"7937690",5G NR,Holten,2021/01/06,2021/01/20,5G NR,Rijssen-Holten,225824,477729,7451BA,4252974680
"7937691",5G NR,Bussum,2020/04/02,2020/04/16,5G NR,Bussum,140747,477287,1401AD,4236195517
"7937692",5G NR,Amsterdam,2020/05/02,2020/05/16,5G NR,Ouder-Amstel,125033,477397,1191LJ,9601736478
"7937693",5G NR,Schiphol-Rijk,2020/08/27,2020/09/10,5G NR,Haarlemmermeer,112600,477503,1119NE,7157188877
"7937694",5G NR,Hengelo,2020/04/02,2020/04/16,5G NR,Hengelo,249263,478261,7559SR,3451448225
"7937695",5G NR,Hengelo,2020/03/25,2020/04/08,5G NR,Hengelo,253490,478380,7558EX,977453190
"7937696",5G NR,Schiphol-Rijk,2020/05/30,2020/06/13,5G NR,Haarlemmermeer,112449,477605,1119NB,3958411264
"7937697",5G NR,Vaassen,2021/10/16,2021/10/30,5G NR,Epe,193100,477570,8171ES,8321952491
"7937698",5G NR,Amstelveen,2020/04/01,2020/04/15,5G NR,Amstelveen,119240,477570,1186PJ,8153662502
"7937699",5G NR,Deurningen,2020/04/02,2020/04/16,5G NR,Dinkelland,255283,478474,7561RT,1079322511
"7937700",5G NR,Noordwijkerhout,2021/07/31,2021/08/14,5G NR,Noordwijkerhout,96455,477942,2211VM,8028436325
"7939078",5G NR,Breda,2020/12/30,2021/01/13,5G NR,Breda,115279,398195,4834PG,9812857880
"7939079",5G NR,Tilburg,2020/07/18,2020/08/01,5G NR,Tilburg,135805,398085,5015BP,1813021383
"7939080",5G NR,Overloon,2020/07/02,2020/07/16,5G NR,Boxmeer,192922,398279,5825KA,6028070574
"7939081",5G NR,Tilburg,2020/03/28,2020/04/11,5G NR,Tilburg,133811,398237,5046GL,9869561346
"7939082",5G NR,Oisterwijk,2020/06/05,2020/06/19,5G NR,Oisterwijk,140721,398269,5062JW,8198102985
"7939083",5G NR,Sint-Oedenrode,2020/03/25,2020/04/08,5G NR,Sint-Oedenrode,160742,398357,5491DE,7431195676
"7939084",5G NR,Oisterwijk,2020/04/02,2020/04/16,5G NR,Oisterwijk,139854,398403,5059AR,256562565
"7939085",5G NR,Breda,2020/03/25,2020/04/08,5G NR,Breda,107170,398620,4839AC,4056243461
"7939086",5G NR,Bavel,2020/03/25,2020/04/08,5G NR,Breda,116366,398551,4854MK,6302875996
"7939087",5G NR,Etten-Leur,2020/04/02,2020/04/16,5G NR,Etten-Leur,101662,398699,4877LA,9422477404
"7939088",5G NR,Houten,2020/03/25,2020/04/08,5G NR,Houten,140972,446790,3991MC,5840728132
"7939089",5G NR,Gouda,2020/05/02,2020/05/16,5G NR,Gouda,109954,447000,2806NZ,4684311955
"7939090",5G NR,Rozendaal,2020/07/30,2020/08/13,5G NR,Rozendaal,195351,447030,6891DM,8305162610
"7939091",5G NR,Delft,2020/04/02,2020/04/16,5G NR,Delft,84656,447375,2611MH,3579692695
"7939092",5G NR,Delft,2020/03/20,2020/04/03,5G NR,Delft,84135,447416,2611AL,1520181951
"7939093",5G NR,Wolfheze,2020/03/25,2020/04/08,5G NR,Renkum,180684,447007,6871NL,4992834217
"7939094",5G NR,Gouda,2020/03/25,2020/04/08,5G NR,Gouda,110795,447247,2807GV,8551277116
"7939095",5G NR,Lievelde,2020/03/25,2020/04/08,5G NR,Oost Gelre,237471,447736,7137MV,7305616395
"7939096",5G NR,Delft,2020/03/25,2020/04/08,5G NR,Delft,82847,447618,2614CB,8119239033
"7939097",5G NR,Bennekom,2020/03/27,2020/04/10,5G NR,Ede,174468,447147,6721MR,4691374037
"7939098",5G NR,Pijnacker,2020/05/13,2020/05/27,5G NR,Pijnacker-Nootdorp,89680,447570,2641JK,1146036088
"7939099",5G NR,Veenendaal,2020/03/27,2020/04/10,5G NR,Veenendaal,166677,447193,3903AN,104567292
