objectid,sat_code,WOONPLAATSNAAM,DATUM_PLAATSING,DATUM_INGEBRUIKNAME,HOOFDSOORT,GEMNAAM,X,Y,POSTCODE,ID
"7926402",LTE,BORGER,1996/12/13,2016/08/29,LTE,Borger-Odoorn,249052,549564,9531JC,133536559
"7926403",LTE,TER IDZARD,2008/04/10,2016/06/20,LTE,Weststellingwerf,196591,549160,8476AB,657798299
"7926404",LTE,HEERENVEEN,2012/05/30,2019/03/08,LTE,Heerenveen,192251,549304,8445PL,4376507831
"7926405",LTE,BUINEN,2020/01/01,2020/02/01,LTE,Borger-Odoorn,252059,550136,9528PE,2821031290
"7926406",LTE,MUSSELKANAAL,1999/02/16,2014/03/26,LTE,Stadskanaal,264480,550415,9581BG,429018883
"7926407",LTE,DEN OEVER,2007/12/28,2020/11/25,LTE,Wieringen,130838,549245,1779EH,7369734119
"7926408",LTE,DEN HELDER,1996/12/12,2020/12/10,LTE,Den Helder,113300,549470,1785KP,9362888857
"7926409",LTE,SINT JOHANNESGA,2019/11/17,2019/12/17,LTE,SkarsterlÔn,186305,549794,8464VL,9380099310
"7926410",LTE,DEN OEVER,1999/03/17,2020/09/17,LTE,Wieringen,131810,549910,1779GP,8951485365
"7926411",LTE,GROLLOO,1996/12/11,2014/02/28,LTE,Aa en Hunze,241200,550730,9444XE,4600028061
"7926412",LTE,HEERENVEEN,1998/01/22,2013/12/18,LTE,Heerenveen,192660,550290,8444AP,8027532419
"7926413",LTE,APPELSCHA,1998/08/06,2014/05/07,LTE,Ooststellingwerf,218575,550562,8426GM,1593603287
"7926414",LTE,SINT NICOLAASGA,2001/05/02,2015/07/22,LTE,SkarsterlÔn,179380,550250,8521NE,3108816571
"7926399",LTE,HOOGHALEN,1996/09/12,2013/12/20,LTE,Midden-Drenthe,231970,548690,9414VK,6114668382
"7926415",LTE,HEERENVEEN,1997/10/28,2021/07/29,LTE,Heerenveen,192300,550400,8443DA,5726944190
"7926416",LTE,WOUDSEND,2002/10/30,2021/10/14,LTE,Wymbritseradiel,171670,550570,8551RA,7594828342
"7926417",LTE,DEN HELDER,2012/06/27,2020/12/22,LTE,Den Helder,114307,550765,1785AJ,506908538
"7926418",LTE,DEN HELDER,2010/08/27,2020/09/09,LTE,Den Helder,111566,550802,1784HA,9751912267
"7926419",LTE,HINDELOOPEN,2003/10/17,2013/12/19,LTE,Nijefurd,156304,550676,8713JS,1560514164
"7926420",LTE,OLDEBERKOOP,1998/08/06,2018/12/07,LTE,Ooststellingwerf,205720,551030,8421RN,3345955695
"7926421",LTE,PAPENVOORT,2016/09/11,2016/10/11,LTE,Aa en Hunze,244384,551640,9447TT,2292418554
"7926422",LTE,NIEUWEHORNE,1999/08/05,2014/04/18,LTE,Heerenveen,199080,551100,8455JJ,7001736676
"7926423",LTE,SMILDE,1999/02/02,2013/12/19,LTE,Midden-Drenthe,227385,551458,9422VA,2258468422
"7926424",LTE,HEERENVEEN,1998/12/14,2013/12/20,LTE,Heerenveen,191900,551150,8443AH,3856415189
"7926425",LTE,SELLINGEN,2004/07/22,2021/10/29,LTE,Vlagtwedde,272673,552606,9551VJ,8810555210
"7926426",LTE,DEN HELDER,2006/12/29,2020/09/30,LTE,Den Helder,113160,551390,1781ZE,7648180174
"7926427",LTE,DEN HELDER,1999/02/02,2013/05/17,LTE,Den Helder,114460,551600,1781AE,8329588026
"7926428",LTE,DEN HELDER,2005/12/08,2020/12/02,LTE,Den Helder,110400,552025,1783AH,5688323482
"7926429",LTE,ORANJEWOUD,2000/10/02,2014/04/19,LTE,Heerenveen,194110,551980,8453JE,7202370885
"7926430",LTE,SMILDE,2012/06/04,2018/04/16,LTE,Midden-Drenthe,225945,552491,9422BR,5112203598
"7926431",LTE,APPELSCHA,2012/06/27,2016/11/14,LTE,Ooststellingwerf,219216,552416,8426BM,7846871089
"7926432",LTE,HEERENVEEN,2003/12/23,2021/07/22,LTE,Heerenveen,190800,552150,8446AJ,4597545081
"7926433",LTE,DROUWEN,1997/09/08,2018/12/21,LTE,Borger-Odoorn,248770,553061,9533PC,2818627716
"7926434",LTE,DEN HELDER,2005/06/14,2020/09/14,LTE,Den Helder,113995,552385,1781AD,8776063012
"7926435",LTE,ASSEN,2014/07/02,2014/08/02,LTE,Assen,230902,552862,9405VL,858124910
"7925532",LTE,BRESKENS,2021/10/11,2021/11/11,LTE,Sluis,26870,380730,4511RE,4438833941
"7926436",LTE,DEN HELDER,2003/11/14,2020/12/02,LTE,Den Helder,111780,552500,1782GZ,7758303258
"7926437",LTE,DEN HELDER,1996/04/01,2013/05/16,LTE,Den Helder,112970,552590,1781GB,9544479020
"7926438",LTE,HEERENVEEN,2015/11/23,2015/12/23,LTE,Heerenveen,191903,552631,8448JA,5088749413
"7926439",LTE,JOURE,1996/08/02,2016/06/22,LTE,SkarsterlÔn,184030,552580,8501ZJ,2965821572
"7926440",LTE,ASSEN,2005/10/21,2020/07/28,LTE,Assen,231594,553120,9405VK,3817272406
"7926441",LTE,ASSEN,2014/06/24,2014/07/24,LTE,Assen,231689,553295,9405VK,3891289495
"7926442",LTE,HEERENVEEN,1997/12/15,2013/12/20,LTE,Heerenveen,191010,552910,8441EP,3007260996
"7926443",LTE,NIEUW-BUINEN,2000/03/21,2021/11/06,LTE,Borger-Odoorn,256400,554000,9523TL,3373416619
"7926444",LTE,JOURE,2018/11/21,2018/12/21,LTE,SkarsterlÔn,182670,553080,8501GX,2543099153
"7926445",LTE,JOURE,2012/02/28,2016/06/27,LTE,SkarsterlÔn,180926,553237,8512AJ,7050541268
"7926446",LTE,NOOITGEDACHT,2021/08/24,2021/09/24,LTE,Aa en Hunze,241012,554037,9449PW,8781862751
"7926447",LTE,OUDEHORNE,2007/06/20,2021/10/11,LTE,Heerenveen,202244,553507,8413NH,1925760273
"7926448",LTE,HEERENVEEN,1999/05/10,2013/12/19,LTE,Heerenveen,189103,553479,8447GK,2856216297
"7926449",LTE,ASSEN,2004/07/19,2015/10/27,LTE,Assen,233650,554340,9405TK,2535031235
"7926450",LTE,ASSEN,2000/06/27,2014/03/24,LTE,Assen,232250,554350,9405TH,2021592955
"7926451",LTE,STADSKANAAL,2009/03/26,2021/11/10,LTE,Stadskanaal,261360,554985,9503GR,7721562695
"7926452",LTE,HEERENVEEN,2001/03/07,2016/10/07,LTE,Heerenveen,191890,554100,8448CC,2216415517
"7926453",LTE,WORKUM,1997/07/04,2016/11/24,LTE,Nijefurd,159360,553980,8711JH,5730976980
"7926454",LTE,BOVENSMILDE,2008/10/23,2015/12/12,LTE,Midden-Drenthe,228043,554535,9421NE,5491584952
"7926455",LTE,JOURE,1998/03/09,2021/11/17,LTE,SkarsterlÔn,182290,554170,8501BA,8894579371
"7926456",LTE,HEEG,2005/03/31,2021/07/23,LTE,Wymbritseradiel,170327,554284,8621DV,9647322968
"7925533",LTE,VENLO,1997/01/21,2020/10/01,LTE,Venlo,207000,379380,5928RD,5813538884
"7925534",LTE,WAALRE,2002/10/28,2020/05/28,LTE,Waalre,160825,379125,5582BL,1970475428
"7925535",LTE,ELLEWOUTSDIJK,2004/04/06,2015/01/27,LTE,Borsele,44025,380390,4438ND,6740100460
"7925536",LTE,ASTEN,1997/09/08,2020/09/29,LTE,Asten,178914,379283,5721WD,7295725969
"7925537",LTE,LAGE MIERDE,1996/11/20,2020/09/30,LTE,Reusel-De Mierden,138486,379263,5094CD,2811483108
"7925538",LTE,ASTEN,2009/02/27,2020/11/25,LTE,Asten,179842,379369,5721KG,3100579087
"7925539",LTE,LIESSEL,1997/09/08,2021/05/26,LTE,Asten,184700,379450,5721SL,3318082699
"7925540",LTE,VELDHOVEN,1998/11/12,2021/04/22,LTE,Veldhoven,155700,379400,5504HH,1288733053
"7925541",LTE,HEEZE,1998/07/21,2020/06/09,LTE,Geldrop-Mierlo,165491,379454,5661PC,9602507052
"7925542",LTE,WAALRE,1996/07/08,2020/09/30,LTE,Waalre,162000,379450,5583CT,9381861942
"7925543",LTE,VELDHOVEN,2020/04/25,2020/05/25,LTE,Veldhoven,156625,379471,5504DM,7711107388
"7925544",LTE,KNEGSEL,2012/06/12,2021/10/09,LTE,Eersel,152750,379560,5511KH,963939537
"7925545",LTE,VELDHOVEN,2020/06/30,2020/07/30,LTE,Veldhoven,157198,379599,5504DB,7714322750
"7925546",LTE,GELDROP,2012/08/08,2020/07/30,LTE,Geldrop-Mierlo,167398,379753,5664EG,253419082
"7925547",LTE,OUDELANDE,2005/12/28,2014/04/08,LTE,Borsele,49725,380985,4435AA,3631616188
"7925548",LTE,VENLO,2012/08/16,2020/09/29,LTE,Venlo,205444,380171,5928RM,6863153043
"7925549",LTE,BAARLE-NASSAU,2011/04/14,2021/04/06,LTE,Baarle-Nassau,123260,380030,5111ED,7181680591
"7925550",LTE,VELDHOVEN,2020/04/28,2020/05/28,LTE,Veldhoven,156303,380112,5504GB,2059292407
"7925551",LTE,VELDHOVEN,2020/04/26,2020/05/26,LTE,Veldhoven,157587,380307,5503LM,7616889214
"7925552",LTE,EINDHOVEN,1999/12/17,2020/09/30,LTE,Eindhoven,159830,380345,5655CN,9570066664
"7925553",LTE,EINDHOVEN,1997/09/08,2020/09/30,LTE,Eindhoven,161368,380376,5644HX,8007377122
"7925554",LTE,EINDHOVEN,2020/03/24,2020/04/24,LTE,Eindhoven,161423,380406,5644HX,4174635983
"7925555",LTE,SEVENUM,1997/03/28,2020/10/16,LTE,Horst aan de Maas,199840,380700,5975AE,2563851970
"7925556",LTE,GRUBBENVORST,2020/09/29,2020/10/29,LTE,Horst aan de Maas,207159,380864,5971NK,4412624159
"7925557",LTE,EINDHOVEN,2005/04/29,2020/06/12,LTE,Eindhoven,162665,380687,5644DS,6885425940
"7925558",LTE,GELDROP,2004/06/14,2019/11/16,LTE,Geldrop-Mierlo,165690,380693,5663PH,8082644379
"7925559",LTE,ASTEN,1995/10/20,2020/10/09,LTE,Asten,180460,380750,5721VD,409978551
"7925560",LTE,VELDHOVEN,1998/11/23,2020/08/14,LTE,Veldhoven,157050,380700,5503CW,6580644390
"7925561",LTE,VELDEN,1997/07/04,2020/10/14,LTE,Venlo,209400,381000,5941CP,5080504145
"7925562",LTE,EINDHOVEN,2011/03/29,2020/06/26,LTE,Eindhoven,161658,380993,5644RN,1328145139
"7925563",LTE,EINDHOVEN,1996/07/22,2021/04/16,LTE,Eindhoven,158630,381090,5653LR,3193552709
"7925564",LTE,VELDHOVEN,1999/02/26,2014/05/14,LTE,Veldhoven,153400,381100,5507NH,1803599572
"7925565",LTE,VELDHOVEN,2008/11/24,2020/05/17,LTE,Veldhoven,154545,381110,5506AS,8205241468
"7925566",LTE,GELDROP,1999/01/13,2020/06/26,LTE,Geldrop-Mierlo,166820,381150,5664EH,9256373742
"7925567",LTE,KRONENBERG,1995/08/11,2020/11/11,LTE,Horst aan de Maas,195100,381300,5976PA,4624373757
"7925568",LTE,HOOGERHEIDE,2008/12/24,2020/09/30,LTE,Woensdrecht,81842,381722,4631CR,9335003168
"7925569",LTE,MIERLO,1999/07/30,2020/09/30,LTE,Geldrop-Mierlo,170405,381260,5731PT,9809128677
"7925570",LTE,CASTELRE,2020/08/30,2020/09/30,LTE,Baarle-Nassau,114807,381430,5114AK,8393527578
"7925571",LTE,GELDROP,2004/12/20,2020/06/04,LTE,Geldrop-Mierlo,168275,381300,5665SZ,6018622903
"7925572",LTE,VELDHOVEN,1997/03/25,2013/09/10,LTE,Veldhoven,156180,381400,5501CP,9323233122
"7925573",LTE,RILLAND,1999/02/03,2015/01/16,LTE,Reimerswaal,71000,382100,4411ND,4373537490
"7925574",LTE,MIERLO,2006/12/29,2020/09/11,LTE,Geldrop-Mierlo,172195,381550,5731PP,5179354020
"7925575",LTE,EINDHOVEN,2004/09/27,2020/09/09,LTE,Eindhoven,160579,381592,5654AV,5517387452
"7925576",LTE,GRUBBENVORST,2011/11/17,2020/09/24,LTE,Horst aan de Maas,206817,381878,5971NV,8446386608
"7925577",LTE,EINDHOVEN,1998/04/16,2020/06/26,LTE,Eindhoven,157944,381623,5652AW,4138630835
"7925578",LTE,SEVENUM,2011/12/14,2021/03/09,LTE,Horst aan de Maas,200209,381845,5975NB,2114098307
"7925579",LTE,LIEROP,1996/07/15,2020/09/30,LTE,Someren,174255,381725,5715PS,1440367730
"7925580",LTE,EINDHOVEN,2001/08/30,2020/06/18,LTE,Eindhoven,163375,381750,5645GA,8587192637
"7925581",LTE,GRUBBENVORST,2010/05/28,2020/10/14,LTE,Horst aan de Maas,204789,382000,5971NG,3363548859
"7925582",LTE,RILLAND,1996/06/05,2021/06/29,LTE,Reimerswaal,74362,382561,4411TB,7186928319
"7925583",LTE,OVEZANDE,1997/02/18,2021/10/20,LTE,Borsele,45740,383150,4441SN,2668252264
"7925584",LTE,KRABBENDIJKE,1995/11/14,2017/07/07,LTE,Reimerswaal,66371,382754,4413NK,6957755182
"7925585",LTE,EINDHOVEN,2005/05/24,2020/09/30,LTE,Eindhoven,158775,381995,5652BJ,910461841
"7925586",LTE,GELDROP,2002/03/08,2020/06/25,LTE,Geldrop-Mierlo,165196,382133,5661NG,3464992462
"7925587",LTE,ZUNDERT,2011/04/15,2020/12/09,LTE,Zundert,102080,382448,4884MC,5100477805
"7925588",LTE,RILLAND,1998/03/02,2021/05/20,LTE,Reimerswaal,76355,382815,4411SN,3841976883
"7925589",LTE,BAARLE-NASSAU,2020/09/14,2020/10/14,LTE,Baarle-Nassau,125171,382327,5111HD,1337855861
"7925590",LTE,HOOGERHEIDE,1995/11/28,2021/10/02,LTE,Woensdrecht,82957,382799,4631SR,5039123318
"7925591",LTE,BORSSELE,2005/12/06,2014/11/12,LTE,Borsele,42015,383590,4441RE,8719494255
"7925592",LTE,EINDHOVEN,1996/02/02,2020/09/23,LTE,Eindhoven,161900,382380,5611NC,439967938
"7925593",LTE,VELDHOVEN,2008/06/10,2020/09/30,LTE,Veldhoven,154365,382420,5508LB,6847037848
"7925594",LTE,EINDHOVEN,1996/11/13,2020/06/12,LTE,Eindhoven,159900,382500,5616EE,9584175750
"7925595",LTE,NIJMEGEN,2000/11/21,2020/09/01,LTE,Nijmegen,182418,426161,6537TL,489048923
"7925596",LTE,NIJMEGEN,1961/12/25,2020/08/18,LTE,Nijmegen,183090,426170,6538TJ,3913109902
"7925597",LTE,HARDINXVELD-GIESSENDAM,1996/06/14,2020/09/02,LTE,Hardinxveld-Giessendam,116011,426258,3371TA,3415546480
"7925598",LTE,HELLEVOETSLUIS,2020/09/14,2020/10/14,LTE,Hellevoetsluis,68359,426859,3221AL,2057440893
"7925599",LTE,NIJMEGEN,2020/09/05,2020/10/05,LTE,Nijmegen,188053,426234,6525GA,9709963554
"7925600",LTE,SLIEDRECHT,1997/03/25,2020/09/30,LTE,Sliedrecht,114068,426360,3362GG,2609958507
"7925601",LTE,BERG EN DAL,2011/11/21,2020/11/12,LTE,Ubbergen,191484,426336,6572AA,93917946
"7925602",LTE,OUD-BEIJERLAND,1996/04/10,2019/04/22,LTE,Oud-Beijerland,88184,426654,3261CA,1540789788
"7925603",LTE,HEINENOORD,2012/02/13,2021/02/18,LTE,Binnenmaas,92260,426620,3274BN,8123905141
"7925604",LTE,NIJMEGEN,2020/07/05,2020/08/05,LTE,Nijmegen,185184,426332,6534AB,5163935259
"7925605",LTE,NIJMEGEN,1998/06/20,2020/09/03,LTE,Nijmegen,184971,426356,6534AA,2568994783
"7925606",LTE,HELLEVOETSLUIS,1997/03/25,2020/09/25,LTE,Hellevoetsluis,70341,426990,3225BZ,3415372513
"7925607",LTE,OUD-BEIJERLAND,2003/05/26,2021/02/16,LTE,Oud-Beijerland,89838,426707,3261LZ,1161335654
"7925608",LTE,PAPENDRECHT,2001/04/03,2020/03/12,LTE,Papendrecht,106655,426596,3353GZ,2566712645
"7925609",LTE,NIJMEGEN,2012/08/13,2020/09/30,LTE,Nijmegen,187998,426482,6525EG,5842006132
"7925610",LTE,GORINCHEM,2020/02/27,2020/03/27,LTE,Gorinchem,126386,426474,4201CS,9617686009
"7925611",LTE,BERG EN DAL,2021/01/02,2021/02/02,LTE,Groesbeek,190582,426550,6571GC,2408665343
"7925612",LTE,ZWIJNDRECHT,2004/12/23,2021/06/30,LTE,Zwijndrecht,101185,426775,3335LD,6494573151
"7925613",LTE,GORINCHEM,2020/02/23,2020/03/23,LTE,Gorinchem,128724,426597,4213CR,4780704405
"7925614",LTE,PAPENDRECHT,2020/11/02,2020/12/02,LTE,Papendrecht,109686,426785,3356LE,6736302206
"7925615",LTE,NIJMEGEN,2020/08/30,2020/09/30,LTE,Nijmegen,187390,426696,6533AA,1873844230
"7925616",LTE,SLIEDRECHT,2011/11/28,2016/08/29,LTE,Sliedrecht,110664,426788,3364AL,4469310816
"7925617",LTE,HARDINXVELD-GIESSENDAM,1995/10/27,2013/04/18,LTE,Hardinxveld-Giessendam,118300,426730,3371EX,824747351
"7925618",LTE,WAARDENBURG,2020/10/04,2020/11/04,LTE,Neerijnen,145856,426644,4181AN,5139992668
"7925619",LTE,NIJMEGEN,1996/07/11,2020/08/28,LTE,Nijmegen,180827,426718,6546AR,5716015849
"7925620",LTE,PAPENDRECHT,2007/09/18,2013/04/19,LTE,Papendrecht,108797,426943,3356AA,8368417381
"7925621",LTE,HEERJANSDAM,1999/02/02,2019/11/30,LTE,Zwijndrecht,97907,427068,2995BE,8687932911
"7925622",LTE,HELLEVOETSLUIS,2002/12/17,2020/11/27,LTE,Hellevoetsluis,69335,427505,3224XK,4897333346
"7925623",LTE,NIJMEGEN,1995/09/05,2020/08/27,LTE,Nijmegen,184450,426860,6544TL,5513528558
"7925624",LTE,HENDRIK-IDO-AMBACHT,2020/02/13,2020/03/13,LTE,Hendrik-Ido-Ambacht,103153,427050,3343LB,5881000349
"7925625",LTE,ALPHEN,2004/11/22,2020/08/19,LTE,West Maas en Waal,160960,426830,6626KT,2462427979
"7925626",LTE,SPIJKENISSE,2007/12/27,2021/04/01,LTE,Spijkenisse,83131,427350,3205HC,3878099819
"7925627",LTE,PAPENDRECHT,1998/02/02,2020/03/12,LTE,Papendrecht,105775,427080,3351AN,8709950295
"7925628",LTE,BARENDRECHT,2002/09/26,2021/11/03,LTE,Binnenmaas,94520,427220,3274LX,4734345554
"7925629",LTE,SPIJKENISSE,2005/07/12,2021/05/26,LTE,Spijkenisse,84772,427377,3207ZN,8778985622
"7925630",LTE,SLIEDRECHT,1995/08/16,2020/05/18,LTE,Sliedrecht,112068,427080,3364AA,6441981601
"7925631",LTE,VARIK,2000/12/22,2014/04/30,LTE,Neerijnen,152800,426900,4064CJ,52987937
"7925632",LTE,GORINCHEM,2000/09/18,2020/03/24,LTE,Gorinchem,125650,427070,4203NL,2068139384
"7925633",LTE,GORINCHEM,2011/12/28,2020/06/15,LTE,Gorinchem,126502,427066,4201JV,5754471389
"7925634",LTE,HERWIJNEN,2011/12/27,2020/04/02,LTE,Lingewaal,137584,427017,4171LB,4429271441
"7925635",LTE,HARDINXVELD-GIESSENDAM,2012/02/01,2020/04/07,LTE,Hardinxveld-Giessendam,120187,427118,3372AC,4772700166
"7925636",LTE,BEEK GLD,1997/11/28,2020/10/30,LTE,Ubbergen,192108,427179,6573BJ,9095054028
"7925637",LTE,NIJMEGEN,2010/09/28,2020/09/30,LTE,Nijmegen,186451,427292,6531GE,5012977300
"7925638",LTE,NIJMEGEN,2000/10/12,2020/09/16,LTE,Nijmegen,187860,427310,6524NN,8718260155
"7925639",LTE,SPIJKENISSE,2004/07/05,2020/06/22,LTE,Spijkenisse,81359,427756,3206TP,8842011220
"7925640",LTE,BERG EN DAL,2004/12/14,2020/09/30,LTE,,190353,427389,,6372054477
"7925641",LTE,NIJMEGEN,1997/02/20,2020/09/09,LTE,Nijmegen,189118,427381,6523CW,3554399596
"7925642",LTE,PAPENDRECHT,1995/11/10,2020/03/02,LTE,Papendrecht,107184,427526,3353CW,5256832247
"7925643",LTE,WAARDENBURG,2016/11/14,2016/12/14,LTE,Neerijnen,145496,427319,4181CH,4470572772
"7925644",LTE,GORINCHEM,1997/08/08,2013/05/15,LTE,Gorinchem,124640,427580,4203NN,4624108882
"7925645",LTE,NIJMEGEN,1999/03/25,2020/10/29,LTE,Nijmegen,185750,427610,6543TE,7264778555
"7925647",LTE,HELLEVOETSLUIS,2006/12/18,2020/10/02,LTE,Hellevoetsluis,70880,428310,3225LX,665450651
"7925648",LTE,NIJMEGEN,2016/12/02,2017/01/02,LTE,Nijmegen,188558,427740,6521EH,8966207361
"7925649",LTE,GORINCHEM,1995/11/13,2013/09/24,LTE,Gorinchem,126315,427758,4205BS,8008642955
"7925650",LTE,MEGCHELEN,1999/02/17,2014/05/29,LTE,Oude IJsselstreek,224364,428176,7078BB,2433791453
"7925651",LTE,SPIJKENISSE,1997/03/25,2020/07/22,LTE,Spijkenisse,81700,428240,3204TT,5759602033
"7925652",LTE,LEUTH,2011/12/05,2020/12/02,LTE,Ubbergen,196819,427906,6578AN,5136023423
"7925653",LTE,NIJMEGEN,1998/08/06,2020/09/02,LTE,Nijmegen,183253,427830,6546DZ,3782706106
"7925654",LTE,HENDRIK-IDO-AMBACHT,1999/07/26,2021/05/21,LTE,Hendrik-Ido-Ambacht,102310,428046,3342GT,1437577403
"7925655",LTE,PAPENDRECHT,1999/08/06,2013/04/16,LTE,Papendrecht,108353,428036,3355EG,6559876396
"7925656",LTE,UTRECHT,2007/12/21,2020/03/17,LTE,Utrecht,134427,452813,3528BJ,5012334348
"7925657",LTE,ZOETERMEER,2020/09/19,2020/10/19,LTE,Zoetermeer,93240,453157,2726AC,2529752813
"7925658",LTE,'S-GRAVENHAGE,2000/01/24,2019/10/26,LTE,'s-Gravenhage,81398,453326,2521AG,538933385
"7925659",LTE,MAARN,2011/12/29,2021/01/11,LTE,Utrechtse Heuvelrug,154821,452788,3951EH,6923634655
"7925660",LTE,DRIEBERGEN-RIJSENBURG,2000/09/13,2013/07/16,LTE,Utrechtse Heuvelrug,148434,452806,3971BP,4093644848
"7925661",LTE,SPANKEREN,2007/07/25,2021/06/25,LTE,Rheden,204087,453046,6956AV,8193936043
"7925662",LTE,LINSCHOTEN,2011/02/03,2020/09/08,LTE,Montfoort,123319,452925,3461GP,7807910693
"7925663",LTE,UTRECHT,2003/12/30,2020/06/18,LTE,Utrecht,137166,452882,3524WZ,2312336123
"7925664",LTE,UTRECHT,2019/11/13,2019/12/13,LTE,Utrecht,135783,452910,3526KS,9256441321
"7925665",LTE,ZOETERMEER,2019/09/01,2019/10/01,LTE,Zoetermeer,93597,453257,2711PT,3188961470
"7925666",LTE,DEELEN,2020/10/10,2020/11/10,LTE,Ede,190092,453020,6877AE,8109222062
"7925667",LTE,ZOETERMEER,2011/12/28,2019/09/19,LTE,Zoetermeer,96569,453255,2729LS,332849845
"7925668",LTE,'S-GRAVENHAGE,1995/03/03,2019/12/16,LTE,'s-Gravenhage,85682,453416,2491EH,7315821858
"7925669",LTE,DRIEBERGEN-RIJSENBURG,1997/08/08,2020/07/24,LTE,Utrechtse Heuvelrug,150630,452950,3941ZH,553148086
"7925670",LTE,UTRECHT,2004/07/05,2020/05/07,LTE,Utrecht,134524,452996,3528BJ,3829814631
"7925671",LTE,'S-GRAVENHAGE,2011/03/23,2019/10/09,LTE,'s-Gravenhage,86692,453451,2491DJ,337739125
"7925672",LTE,NIEUWERBRUG,2020/03/29,2020/04/29,LTE,Bodegraven,114203,453150,2411RL,6770369855
"7925673",LTE,'S-GRAVENHAGE,1999/02/17,2019/11/15,LTE,'s-Gravenhage,79330,453560,2573ZB,7296690661
"7925674",LTE,EDERVEEN,2000/06/29,2020/12/08,LTE,Ede,168110,453033,6744WZ,2778200096
"7925675",LTE,WAARDER,2003/08/04,2020/05/04,LTE,Bodegraven,116227,453183,2415NC,1939036693
"7925646",LTE,HELLEVOETSLUIS,2000/11/13,2020/10/08,LTE,Hellevoetsluis,65465,428340,3221LC,7226118829
"7925676",LTE,UTRECHT,2019/12/24,2020/01/24,LTE,Utrecht,135891,453069,3526KS,5335112545
"7925677",LTE,VOORBURG,1999/03/16,2019/09/02,LTE,Leidschendam-Voorburg,84437,453619,2275AZ,8397893714
"7925678",LTE,MAARN,1996/07/29,2020/07/29,LTE,Utrechtse Heuvelrug,152650,453125,3951KA,8018700304
"7925679",LTE,UTRECHT,2003/12/15,2020/03/17,LTE,Utrecht,136190,453204,3522KE,2292727988
"7925680",LTE,'S-GRAVENHAGE,1995/06/02,2020/03/25,LTE,'s-Gravenhage,76775,453804,2566AE,6127076419
"7925681",LTE,ZOETERMEER,2001/12/18,2019/10/30,LTE,Zoetermeer,92600,453600,2717HN,9002667258
"7925682",LTE,'S-GRAVENHAGE,1999/12/06,2019/12/06,LTE,'s-Gravenhage,80218,453771,2571PA,4927918863
"7920838",LTE,LANGEVEEN,2000/02/21,2021/09/11,LTE,Tubbergen,245167,498264,7679TH,2383724255
"7920839",LTE,LELYSTAD,2005/01/28,2014/10/02,LTE,Lelystad,158759,497555,8218AA,4733268292
"7920840",LTE,WEZEP,1997/03/25,2021/10/27,LTE,Oldebroek,196550,497800,8091EB,6426866439
"7920841",LTE,ILPENDAM,2011/04/21,2013/02/21,LTE,Waterland,125945,497721,1452AG,8482776291
"7920842",LTE,KOOG AAN DE ZAAN,2004/11/22,2019/11/15,LTE,Zaanstad,115170,497850,1541LZ,9934512131
"7920843",LTE,WESTZAAN,1996/05/22,2020/01/29,LTE,Zaanstad,113810,497960,1551SP,356096638
"7920844",LTE,HATTEM,2011/11/22,2015/11/30,LTE,Hattem,201344,498010,8051DX,9994463237
"7920845",LTE,WEZEP,2008/06/13,2017/11/22,LTE,Oldebroek,197458,498035,8091DH,1268284225
"7920846",LTE,OOSTERWOLDE GLD,2011/12/14,2021/08/04,LTE,Oldebroek,189082,498015,8097RW,3377509128
"7920847",LTE,ZWOLLE,2000/12/21,2021/09/29,LTE,Zwolle,204347,498148,8015PB,6580877805
"7920848",LTE,DALFSEN,2009/12/15,2020/11/11,LTE,Dalfsen,210699,498356,7722LE,7644855417
"7920849",LTE,VELSEN-NOORD,2010/09/30,2019/12/10,LTE,Velsen,103121,498401,1975AM,4946358704
"7920850",LTE,BEVERWIJK,1998/10/23,2019/12/12,LTE,Beverwijk,106351,498369,1948RG,4065471123
"7920851",LTE,WIJDEWORMER,2001/04/25,2020/04/15,LTE,Wormerland,118610,498415,1456NH,2414692146
"7920852",LTE,SIBCULO,2021/09/01,2021/10/01,LTE,Hardenberg,239637,499042,7693VA,7397981187
"7920853",LTE,LEMELE,2009/07/30,2018/12/18,LTE,Ommen,224491,498912,8148PC,8624847141
"7920854",LTE,VELSEN-NOORD,2020/02/06,2020/03/06,LTE,Velsen,105376,498721,1951NA,295508859
"7920855",LTE,VELSEN-NOORD,2019/11/17,2019/12/17,LTE,Velsen,105050,498761,1951NE,3088362710
"7920856",LTE,ASSENDELFT,2004/02/11,2020/09/30,LTE,Zaanstad,111475,498790,1566BZ,5407449428
"7920857",LTE,ZAANDIJK,2005/02/15,2020/05/22,LTE,Zaanstad,115528,499104,1544CP,6013732698
"7920858",LTE,LELYSTAD,2000/07/12,2021/05/11,LTE,Lelystad,162775,498960,8218NH,4449971537
"7920859",LTE,VELSEN-NOORD,2019/12/24,2020/01/24,LTE,Velsen,101275,499336,1951LB,4332624305
"7920860",LTE,BEVERWIJK,2006/09/14,2020/01/27,LTE,Beverwijk,104978,499336,1942LE,7873829765
"7920861",LTE,VELSEN-NOORD,2007/10/11,2020/02/06,LTE,Beverwijk,103200,499650,1949AG,5823087608
"7920862",LTE,BEVERWIJK,1995/07/26,2019/12/18,LTE,Beverwijk,106399,499745,1947LA,8317644023
"7919054",LTE,OOSTWOLD,2007/10/22,2017/08/25,LTE,Oldambt,265710,581274,9682PR,7802066495
